#Position (bp)	Coverage
1.136348438E9	5.006673019251632
1.142408963E9	5.603798515805149
1.148469488E9	5.794206607513376
1.154530013E9	5.41929667809307
1.160590538E9	5.819407394573902
1.166651063E9	5.59306512224601
1.172711588E9	5.820026812858622
1.178772113E9	6.201340807933306
1.1818822675E9	3.750156461222651
1.18491253E9	5.924468299828784
1.190893163E9	7.138092821991494
1.196953688E9	6.139745319093643
1.203014213E9	6.26916381006596
1.209074738E9	5.334074523246748
1.215135263E9	5.7110946658911566
1.221195788E9	5.15044307217609
1.227256313E9	5.652329129902112
1.233316838E9	5.748131556259565
1.239377363E9	5.482044872350167
1.245391653E9	5.556399362941528
1.2484219155E9	14.192429977289931
1.251498413E9	6.085904273969664
1.257558938E9	5.486447626237001
1.263619463E9	6.1463125719306495
1.269679988E9	5.605007486975138
1.275740513E9	5.369098716695336
1.281801038E9	5.557568362476848
1.287861563E9	5.412158517620173
1.293922088E9	5.663753552703767
1.299982613E9	5.853042599444768
1.306043138E9	6.018853317163117
1.309719165E9	6.221868808211043
1.3127494275E9	5.25454498179491
1.318164188E9	5.698864702315394
1.324224713E9	6.007881660417208
1.330285238E9	6.004756023611816
1.336345763E9	6.187652884857335
1.342406288E9	6.10887225116636
1.348466813E9	6.159554494041358
1.354527338E9	6.105097660681212
1.360587863E9	5.97190226919285
1.366648388E9	5.702202036952245
1.3700714755E9	5.692371921339019
1.373101738E9	6.191173819284817
1.378769438E9	5.8877882691681
1.384829963E9	5.662624277599713
1.390890488E9	5.909522194859356
1.396951013E9	5.346379397824446
1.403011538E9	5.720848441347903
1.409072063E9	6.299220777077894
1.415132588E9	5.639527763683839
1.421193113E9	5.451107123557778
1.426217195E9	7.5441412825985505
1.4292474575E9	5.2506794874392515
1.433314163E9	5.455767610891796
1.439374688E9	5.554767615016851
1.445435213E9	5.417075748388135
1.451495738E9	5.706257296191336
1.457556263E9	5.671426485329241
1.463616788E9	5.38775551623003
1.469677313E9	5.452761105679788
1.475737838E9	5.62642873348431
1.481798363E9	4.781007750978669
1.4852620925E9	43.56365421127791
1.488292355E9	6.948876990891273
1.493919413E9	5.9269563280408875
1.499979938E9	5.994222777729652
1.506040463E9	6.030709715742448
1.512100988E9	5.973760524047009
1.518161513E9	5.6565908069020425
1.524222038E9	6.131486958638072
1.530282563E9	6.112702612397441
1.536343088E9	6.145618242643995
1.541143975E9	5.688742305327866
1.5441742375E9	5.3799123240169004
1.548464138E9	5.526212498092162
1.554524663E9	5.228290948391435
1.560585188E9	5.509807813679508
1.566645713E9	5.68308257122939
1.572706238E9	5.280501111702369
1.578766763E9	5.3226466353987485
1.584827288E9	5.601929040800921
1.590887813E9	5.50777680151472
1.5965550695E9	5.180463057557203
1.599585332E9	5.722736501906458
1.603008863E9	5.641394598652757
1.609069388E9	5.933726038585766
1.615129913E9	6.0312118174580585
1.621190438E9	5.725077612913073
1.627250963E9	5.6034549812103736
1.633311488E9	8.026968290700887
1.639372013E9	5.533922721216396
1.645432538E9	5.2985606032480685
1.651493063E9	5.603827391191357
1.6547785435E9	5.917360844454545
1.657808806E9	6.190598204821581
1.663614113E9	6.04361404333783
1.669674638E9	5.339570581756531
1.675735163E9	5.624589618886152
1.681795688E9	5.475418383720882
1.687856213E9	5.612351570202251
1.693916738E9	6.030712520779965
1.699977263E9	6.126063666101534
1.705875606E9	5.690362247503165
1.7089058685E9	16.979674069872118
1.712098313E9	5.49569913497593
1.718158838E9	5.318038618766526
1.724219363E9	5.324746453483815
1.730279888E9	5.8294236885418345
1.736340413E9	6.069249941217964
1.742400938E9	5.498362435597576
1.748461463E9	5.499970877110481
1.754521988E9	5.60997372339855
1.759643948E9	5.712702003994363
1.7626742105E9	5.588823363325928
1.766643038E9	5.392030063402098
1.772703563E9	5.464679050082295
1.778764088E9	5.241357803160617
1.784824613E9	5.0612413941036465
1.790885138E9	5.286096996547329
1.796945663E9	5.219727828859711
1.803006188E9	5.247916475882865
1.809066713E9	5.650515920650439
1.8129015965E9	6.169533855069654
1.815931859E9	5.690411730730219
1.821187763E9	5.807652142347404
1.827248288E9	6.136624137347837
1.833308813E9	5.710847822589627
1.839369338E9	5.773912161075154
1.845429863E9	5.897573890050779
1.851490388E9	5.915355517880052
1.857550913E9	6.040758845149554
1.86112494E9	6.038596671904841
1.8641552025E9	5.649872833197533
1.869671963E9	5.901503252606004
1.875732488E9	5.973141930773324
1.881793013E9	5.6415434306433845
1.887853538E9	6.109815403781026
1.893914063E9	6.066423783418103
1.899974588E9	5.503019622887456
1.905072828E9	5.838720682405877
1.9081030905E9	24.38911289275007
1.912095638E9	5.5534926429641
1.918156163E9	5.609245238655067
1.924216688E9	5.695360715449569
1.930277213E9	6.036213364353748
1.936337738E9	6.154737584615194
1.942398263E9	6.492600228528056
1.948458788E9	6.045160774025352
1.9517024095E9	9.857917875505603
1.954732672E9	5.821951657200895
1.960579838E9	5.96655586768473
1.966640363E9	5.846460826413553
1.972700888E9	5.674067015646334
1.978761413E9	5.662661238094059
1.984821938E9	5.1335605413722405
1.990882463E9	5.098779396174423
1.99470617E9	9.999823554136427
1.9977364325E9	8.27889640551891
2.003003513E9	5.564989996741207
2.009064038E9	5.561438324237587
2.015124563E9	5.905087760548797
2.021185088E9	5.895607393748891
2.027245613E9	5.822563391785365
2.033306138E9	6.23639503178355
2.0376677585E9	6.473034675872305
2.040698021E9	7.206911277237773
2.045427188E9	6.157550707240709
2.051487713E9	5.9514881961546235
2.057548238E9	6.023640526192038
2.063608763E9	5.778013950936594
2.069669288E9	5.768947079667191
2.075729813E9	5.795106034543212
2.08062241E9	7.48547105796515
2.0836526725E9	5.924792452959429
2.087850863E9	5.673137558214841
2.093911388E9	5.688665750904418
2.099971913E9	5.7525404152280535
2.106032438E9	5.418430746511235
2.112092963E9	5.537014532569373
2.118153488E9	5.509547440197013
2.122814749E9	17.11736583448728
2.1258450115E9	8.802629811100694
2.130274538E9	6.097808028182377
2.136335063E9	10.106189810288713
2.142395588E9	6.016765874243568
2.148456113E9	6.214718526860297
2.154516638E9	6.0139280012870175
2.160577163E9	5.6619901741185785
2.164333346E9	4.7698418766242305
2.1673636085E9	5.524572958354272
2.172698213E9	5.797538497077398
2.178758738E9	5.692395295787081
2.184819263E9	5.663826813683633
2.190879788E9	5.486749580275636
2.196940313E9	5.452283094286386
2.200471474E9	5.073891217482185
2.2035017365E9	3.490195756719871
2.209061363E9	5.099168801382718
2.215121888E9	3.022504981004121
2.221182413E9	3.1177242895623727
2.227242938E9	2.958800928962425
2.233303463E9	4.998617446508347
2.239363988E9	3.7434874041440303
2.245424513E9	2.4657944650009695
2.251485038E9	2.7183663131494384
2.2550298675E9	2.9899857550134383
2.256716793E9	7.47281910780704
2.2592324885E9	2.977169541224577
2.263606088E9	2.841041988936602
2.2680379885E9	6.3536423099259585
2.271068251E9	2.9617858505751324
2.275150289E9	2.974724603088717
2.2781805515E9	3.1649235761871823
2.2810649335E9	3.1419854017255657
2.284095196E9	8.750695799742504
2.286863889E9	5.738205495845845
2.2898941515E9	5.855603327850582
2.292569301E9	6.105675220843001
2.2955995635E9	2.996149056451637
2.298023116E9	2.8661234406426104
2.3010533785E9	5.252072326400914
2.3032761955E9	5.388019299228392
2.305726498E9	3.0196714448215696
2.3084800655E9	5.713833712669839
2.310562795E9	3.048516089792879
2.3135930575E9	5.299023956247263
2.3153597735E9	5.6573657215234325
2.3173218515E9	6.292344683679126
2.320112891E9	6.554567118320852
2.3218157355E9	5.194098414899316
2.324104308E9	4.955656360297174
2.3264999105E9	5.108604673111408
2.3281018815E9	5.634372373677903
2.3305262675E9	9.074185876267897
2.332696249E9	2.8602091350299936
2.3340637585E9	2.795177598659722
2.3361446245E9	5.9619244667166456
2.338413254E9	6.860990639843311
2.3396969045E9	4.774203150897222
2.341282827E9	5.883096842334852
2.343768183E9	2.835430771568975
2.345212523E9	4.726487936293184
2.3464412305E9	107.07549690340895
2.348664199E9	5.277213675504507
2.3506764065E9	2.6126343067085847
2.351829762E9	3.0836672094410966
2.3532287305E9	7.310601031240176
2.35533412E9	3.6191243084801883
2.356965414E9	3.390950248915234
2.3579923135E9	3.140485797432647
2.3594256075E9	5.824700113478805
2.3613898805E9	5.296248877758111
2.362986849E9	5.881894606179141
2.363964524E9	9.067653676549273
2.3652977505E9	5.787221365592381
2.367184152E9	11.24849484938088
2.368881188E9	5.420572321328933
2.3697565645E9	5.525424749969876
2.3706984965E9	6.781892638862602
2.372334567E9	5.711744877789484
2.3739034665E9	6.136842797189944
2.3752063695E9	3.797769097339204
2.375970559E9	3.1243920027292207
2.3769485995E9	3.263697322448935
2.378384549E9	17.902456709610163
2.379784425E9	5.613271352830609
2.3811339795E9	3.2607649928105635
2.381829853E9	3.109999425650451
2.3825553845E9	5.610242022040927
2.3839077945E9	3.7443176224556463
2.385231647E9	6.0563565647685005
2.3865327585E9	5.862851937344152
2.387513637E9	3.101226390887524
2.3881178915E9	5.281924136938692
2.388976153E9	4.024795626174495
2.390135233E9	6.226969211843119
2.3912785605E9	5.818345034192641
2.3924167735E9	5.668314674147985
2.393445447E9	2.464703953100967
2.3939914115E9	2.2531831595982674
2.394571339E9	2.536533697391466
2.3955587125E9	3.3122179449094777
2.3965083185E9	175.4877271219146
2.3973815095E9	6.319599004498069
2.398204472E9	5.7459238947230356
2.399008019E9	7.181048220466749
2.3996857855E9	2.5811796607766335
2.400080534E9	2.6811561391593086
2.400576461E9	8.219598036491618
2.401268413E9	413.58536213971104
2.401882513E9	12.39158562277883
2.4024857835E9	4.431952563383686
2.4030750295E9	3.2012339705645174
2.4036453465E9	5.282181785586231
2.404194517E9	3.8327915921271467
2.4047122695E9	8.81189339022636
2.4051954835E9	9.946689460913241
2.4056611505E9	3.322893426403114
2.4059597555E9	6.1955730304354155
2.406188412E9	4.963243773693406
2.4065714E9	5.741196808093219
2.4070052555E9	5.599137317764899
2.4074245895E9	4.100880180353031
2.407839546E9	63.766140456662136
2.4082493335E9	5.214398138811968
2.4086503585E9	11.04068755879705
2.4090421515E9	7.694843336991638
2.409427902E9	4.537286451037322
2.409805046E9	24.20664788580517
2.410161153E9	2.582432040413867
2.4104943005E9	358.62979269350757
2.410818599E9	7.68375101600576
2.411123151E9	7.425957770205195
2.411403608E9	4.589543214673489
2.411678159E9	5.5354064905505975
2.411941166E9	139.71824426361414
2.4120781315E9	8.632637027451706
2.412203583E9	4.78658757333217
2.4124428045E9	6.457656775477771
2.4126909585E9	2.7536235989155506
2.412929563E9	8.648485954824212
2.41315913E9	6.212957586605837
2.413379875E9	6.149024407465813
2.4135920255E9	3.156561222659606
2.413802629E9	10.326453012071214
2.4140093035E9	2.8302762636759344
2.4142075505E9	6.907006223829265
2.4143957815E9	2.316639126842632
2.4145791295E9	3.0764612521891417
2.4147587085E9	10.404136297169543
2.414931115E9	5.61991982182628
2.4150951695E9	12.736342920104674
2.415253924E9	3.934552368879734
2.415408627E9	6.929532879160594
2.4155600265E9	0.9885954699407282
2.4157084505E9	2.498112300933553
2.4158498925E9	8.817570916299816
2.415986574E9	2.7358309035759665
2.4161227585E9	7.813126789516188
2.416256149E9	8.844973232953718
2.4163852695E9	2.4812250332889483
2.416512669E9	4.742340457330743
2.4166347765E9	10.791802606631023
2.416749712E9	5.84325043223833
2.416859066E9	3.0956732720938795
2.416964761E9	22.183896384651124
2.4170659975E9	6.253654413129085
2.417162979E9	6942.4593892137755
2.4172582435E9	0.0
2.4173505735E9	15.878238626383277
2.4174374315E9	0.24043907634216005
2.4175190495E9	5.327560539896784
2.4175993905E9	0.3326173289707021
2.4176783755E9	172.19280835986444
2.4177553255E9	3.5532340403136677
2.417831197E9	5.4091419215991765
2.4179067045E9	6.715287741112705
2.4179826515E9	582.7290323422694
2.418058242E9	5.2369271622654665
2.4181224995E9	13.28556865361803
2.418159414E9	0.8720128792071238
2.418205188E9	9.62598540553362
2.4182750285E9	8.822246728422291
2.4183428225E9	18.008419899967446
2.418410283E9	9.793297001915567
2.418477194E9	6.249221558687706
2.418543574E9	6.0122357840105005
2.4186097135E9	7.589169368768751
2.418675613E9	16.542955274235954
2.418741227E9	7.276292662050835
2.418805693E9	8.763420203133611
2.418868672E9	4.4860615182617325
2.4189308255E9	7.903450059818282
2.418991469E9	6.357932461763666
2.4190506425E9	1.8598805037851784
2.4191079875E9	12.490981784279978
2.4191626E9	5.315740238358061
2.419215914E9	5.349442449087046
2.419268586E9	2.958343717051663
2.4193204205E9	7.7496310966138555
2.4193717995E9	3.6448277207632573
2.4194229305E9	0.0065675972396486825
2.4194739365E9	68.96143439730217
2.4195241455E9	53.020338365645365
2.41957283E9	14.907976227713482
2.419620464E9	4.104897174138186
2.419667433E9	2.7275495978552278
2.41971306E9	5.313114790831074
2.4197575325E9	2.3399223756656737
2.4198017625E9	6.1650054367524465
2.419845666E9	3.550626388475368
2.4198883255E9	2.154071442289226
2.4199299245E9	6.298493091329257
2.419970851E9	477.2926744561038
2.4200110165E9	0.0
2.420051009E9	2.383860878268485
2.420090877E9	0.0
2.4201298455E9	16.63145207776555
2.4201678345E9	16.93591981381572
2.420205613E9	5.1524970194727775
2.420243184E9	5.33716608284087
2.420280559E9	22.86823012877145
2.420317194E9	1.711083887852549
2.4203527895E9	3.876679707433237
2.420388023E9	5.520813798198505
2.4204227395E9	7.389252336448598
2.420456698E9	3.6105056863734895
2.4204902945E9	0.0
2.4205236435E9	7.352329576276294
2.4205560195E9	7.048210326259107
2.420587549E9	457.6924005208168
2.420618918E9	211.49406381004192
2.4206499595E9	5.449568657974963
2.42068066E9	28.53675532436942
2.4207107975E9	226.87474754274942
2.420740466E9	7.069998987478484
2.4207699155E9	5.124530235736248
2.420798686E9	7.279862756888685
2.420826881E9	4.970944912692485
2.4208548905E9	5.28100358422939
2.4208827165E9	16156.26380080715
2.4209103175E9	6.749799635701275
2.4209376005E9	659.2935905000737
2.4209646635E9	5.176823398741207
2.4209914535E9	10.409371471584494
2.421018004E9	3.695073687384569
2.421044309E9	3.495226043943403
2.4210703815E9	10.212230491828436
2.4210963865E9	1.947540857230959
2.4211222145E9	8.535080896079652
2.421147785E9	0.001612332376420622
2.4211730045E9	2.4446621351459417
2.4211979135E9	0.39463076426959043
2.4212226915E9	4.610029093260062
2.4212473475E9	4.315217391304348
2.421271866E9	2.2696849589343358
2.421296257E9	1.2425027767493522
2.421320557E9	17.783335391708864
2.4213445865E9	6.867132278694043
2.4213683155E9	5.190037990713381
2.4213919455E9	5.1968604157827745
2.4214155065E9	16.681173573369566
2.421439032E9	1.102515000638325
2.421462501E9	10.485814241221895
2.4214859205E9	10.338504273504274
2.4215092545E9	4.929087158329035
2.4215324675E9	1.1885309612229036
2.421555553E9	3.716855690262026
2.421578508E9	3.525221644756955
2.4216012195E9	8.169981354878807
2.421623736E9	0.0
2.421646079E9	7.1564993913161095
2.421668226E9	10.486411937598914
2.4216902475E9	3.064939802991609
2.4217119585E9	7.344421699078812
2.421733372E9	10.610884545071016
2.4217546325E9	6.728195204832924
2.421775792E9	0.02787374000283943
2.421796816E9	0.6673997227135823
2.421817722E9	10.804020100502512
2.4218386065E9	7.467231963207818
2.4218594435E9	2.480144230769231
2.4218802435E9	4.814278846153846
2.4219010375E9	10.05329998075813
2.4219217215E9	1.0478134110787172
2.421942296E9	7.319364091594147
2.421962814E9	16.890408950994285
2.4219832225E9	3.7244226044226045
2.4220035635E9	10.189356679126501
2.422023864E9	19.726824214317432
2.422044067E9	1.2401052788399463
2.4220641955E9	15.869582504970179
2.422084303E9	0.07434685245085842
2.422104396E9	2.4381563884326316
2.4221244555E9	4.986319153185541
2.4221444035E9	14.794342661566338
2.4221642275E9	15.711375126390294
2.422183984E9	1.8518724978462473
2.4222037095E9	5.189826554417284
2.4222231845E9	7.000571963394343
2.4222423815E9	6.3628013777267505
2.422261511E9	5.360056553385348
2.422280493E9	1.3017437854454867
2.422299341E9	11.613043709172022
2.4223181165E9	40.19907061211409
2.422336687E9	369.0724252130952
2.422355078E9	4.463486358438164
2.422373344E9	5.717705982717816
2.4223914915E9	7.573485600794439
2.422409616E9	18.019146940352037
2.4224276485E9	3.1310333296176567
2.4224454015E9	5.681621498519699
2.4224629445E9	20.990811551192785
2.4224804525E9	5.323939636446782
2.4224979275E9	2.5097387717690194
2.422515379E9	10.653178196824669
2.4225327585E9	0.0
2.4225500585E9	0.3169250347061546
2.422567299E9	0.5482463793404292
2.4225844335E9	0.0
2.4226013965E9	17.263026706231454
2.422618131E9	2.6926409531259403
2.4226346495E9	8.312644658301863
2.4226509695E9	0.0
2.422667158E9	6.804456824512535
2.4226832645E9	4594.952609291319
2.422699046E9	3713.186133505321
2.4227145345E9	4.4607032057911065
2.4227299925E9	1.3715358715358716
2.422745315E9	5.040918360634169
2.422760445E9	7.076366292582509
2.4227754795E9	105.0672218520986
2.4227904805E9	4.865728388473853
2.4228054665E9	58.85040053404539
2.422820332E9	14.548234018032677
2.4228350035E9	14.622327302631579
2.4228494855E9	10.043487336487615
2.422863838E9	9.524802902393079
2.4228781165E9	6.069670978627672
2.4228922815E9	15.439954629235785
2.422906345E9	7.655445403323586
2.4229203365E9	59.936756911617245
2.4229342235E9	4.839052997393571
2.422947994E9	7.833418311603176
2.4229616875E9	11.458266217601405
2.4229753115E9	1.3200883002207506
2.422988891E9	9.662318520156239
2.4230024295E9	4.518433520876518
2.4230158805E9	5.029864118261909
2.423029175E9	6.747404319818113
2.4230423195E9	9.249045364288987
2.4230552695E9	0.16500078088396064
2.4230680715E9	5.743553680262541
2.4230808075E9	6.753905633580558
2.423093439E9	12.822384621494956
2.4231059945E9	69.39594314007347
2.4231185145E9	19.897986898865632
2.423130952E9	2.5100752609856762
2.423143273E9	23.97745217745218
2.4231555095E9	12.286839514276338
2.4231676295E9	6.92283438433455
2.4231796505E9	2.999165971643036
2.4231918045E9	26.65570709530768
2.4232038595E9	7.189535278154681
2.4232156425E9	6.0511296076099885
2.423227393E9	7.606378442909525
2.4232390875E9	6.225690276110444
2.4232507015E9	0.43420370050146984
2.4232622495E9	5.380225498699046
2.423273756E9	3.877645214665157
2.423285185E9	1974.8114285714287
2.423296521E9	5.94989820306276
2.423307804E9	5.916851539621971
2.423318868E9	14.457592780182337
2.4233297105E9	0.0
2.4233405315E9	19009.016087278105
2.423351346E9	8.974197724960696
2.423362075E9	3771.3320807891027
2.423372701E9	1870.249457905157
2.423383302E9	294.7354412458707
2.4233938645E9	101.19990503323837
2.42340434E9	12.206026293062086
2.423414742E9	11.093903496099394
2.423425032E9	10.975482985191723
2.423435224E9	12.17787376067537
2.4234454025E9	5.809636184857424
2.423455571E9	9.03324481164552
2.4234657215E9	6.477402802447207
2.423475812E9	14.3499552105106
2.423485827E9	8.514174095963137
2.4234957655E9	112.03436426116839
2.4235055705E9	21.03684643886373
2.4235151125E9	13.62158411614005
2.4235244765E9	12.401068376068377
2.4235337995E9	0.004307559767391772
2.423543079E9	0.6298932384341637
2.4235523275E9	9.279813529921944
2.423561506E9	18.851746414102706
2.4235706125E9	12.382599118942732
2.4235796735E9	47.941937624419374
2.423588697E9	9.183564686285397
2.42359768E9	13.257337350742105
2.423606618E9	12.524845765563656
2.4236154535E9	4.590338053905893
2.423624191E9	110.27285239132928
2.4236328705E9	4.620717592592593
2.4236415085E9	3.0676238999536825
2.423650132E9	6.234119149924515
2.423658707E9	6.655111839793887
2.4236672305E9	0.07063939821344617
2.4236757315E9	8.492465269602071
2.423684195E9	1.6181667259575476
2.423692593E9	0.14301088126270478
2.4237008765E9	0.8929790346172599
2.4237090145E9	10.02651139742319
2.423717061E9	5.458670988654781
2.4237249765E9	0.0
2.4237327785E9	3.521041827046446
2.423740561E9	0.3850212327885729
2.42374833E9	8.873052658684177
2.423756067E9	24.057220708446867
2.4237637655E9	10.83068920676203
2.4237714305E9	0.0
2.423779045E9	43.728422717090524
2.4237866105E9	0.0
2.4237941445E9	7.233324475152804
2.423801665E9	8.710312707917499
2.423809115E9	5.244008124576845
2.4238164475E9	4.350824175824176
2.4238237265E9	5.379637262984336
2.423831E9	5.511762278167561
2.423838242E9	7.139431739431739
2.4238454155E9	11.782669657879978
2.423852514E9	6.03170559094126
2.4238595685E9	3.4846678023850086
2.423866605E9	4.415421823872528
2.423873604E9	5.62778016932128
2.423880568E9	5.717200747233798
2.423887511E9	0.0
2.4238944165E9	36.290964555490994
2.423901252E9	0.0
2.423908013E9	2.625389755011136
2.4239147475E9	7.477576477576478
2.4239214795E9	0.39702823179791974
2.423928106E9	10.987429097041238
2.4239346155E9	0.04556650246305419
2.423941106E9	7.20863531225906
2.423947577E9	5.457642868205049
2.423953934E9	2.2828831708486494
2.423960178E9	13.298346974803403
2.4239664075E9	12.202312138728324
2.4239725855E9	6.475359007832898
2.4239786595E9	11.592691029900331
2.4239846745E9	4.979866888519135
2.4239906665E9	12.565952460662873
2.4239966135E9	6.138006756756757
2.4240025335E9	4.113682432432433
2.4240084515E9	4.4065246788370525
2.4240143565E9	5.649304377332881
2.4240202055E9	10.829772570640937
2.424025977E9	1.501481094267294
2.42403171E9	24.20813689540772
2.4240374355E9	29.13714185883997
2.4240430915E9	1497.6123836793129
2.424048676E9	3.1368930299229527
2.424054224E9	0.0
2.424059736E9	11.231984026139045
2.424065227E9	6.6201352092088435
2.424070671E9	17.775807940904894
2.424076071E9	5.738904363974002
2.424081423E9	6.471517202481669
